pub_id,author_s,year,article,journal,volume,pages,country,continent,animal,stage_life_m,lifespan_m,norm_age,bw_mean_kg,bw_sd_kg,sex,lactating,exp_id,model,study_id,treatment,potential_exposure_day,pfos_plasma_mean,pfos_plasma_sd,pfos_plasma_units,pfos_plasma_ns,pfos_liver_mean,pfos_liver_sd,pfos_liver_units,pfos_liver_ns,feed_intake_mean ,feed_intake_units,water_intake_mean,water_intake_units,pfos_exposure_level_mean,pfos_exposure_level_sd,pfos_exposure_level_units
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,3,240,0.0125,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.05,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,6,240,0.025,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.044,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,4,240,0.016666667,NA,NA,CM,NA,1,NA,10,CONEP,NA,0.031,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,3,240,0.0125,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.08,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,6,240,0.025,NA,NA,CM,NA,1,NA,10,CONEP,NA,0.038,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,84,240,0.35,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.064,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,24,240,0.1,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.072,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,18,240,0.075,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.074,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,84,240,0.35,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.069,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,120,240,0.5,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.063,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,48,240,0.2,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.081,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,16,240,0.066666667,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.07,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,36,240,0.15,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.061,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,36,240,0.15,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.056,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,48,240,0.2,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.13,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,48,240,0.2,NA,NA,CM,NA,1,NA,10,CONEP,NA,0.067,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,48,240,0.2,NA,NA,CM,NA,1,NA,10,CONEP,NA,0.053,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,48,240,0.2,NA,NA,CM,NA,1,NA,10,CONEP,NA,0.063,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,48,240,0.2,NA,NA,CM,NA,1,NA,10,CONEP,NA,0.066,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,48,240,0.2,NA,NA,CM,NA,1,NA,10,CONEP,NA,0.069,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,28.8,240,0.12,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.3703,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,44.4,240,0.185,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.3946,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,42,240,0.175,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.3909,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,18,240,0.075,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.3139,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,44.4,240,0.185,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.5077,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,18,240,0.075,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.3189,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,37.2,240,0.155,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.3702,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,45.6,240,0.19,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.4552,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,16.8,240,0.07,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.2864,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,147.6,240,0.615,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.3266,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,38.4,240,0.16,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.4267,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,97.2,240,0.405,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.3262,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,42,240,0.175,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.4091,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,24,240,0.1,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.4374,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,16.8,240,0.07,NA,NA,CM,NA,1,NA,10,CONEP,NA,0.3293,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,18,240,0.075,NA,NA,CM,NA,1,NA,10,CONEP,NA,0.4026,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,24,240,0.1,NA,NA,CM,NA,1,NA,10,CONEP,NA,0.2773,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,90,240,0.375,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.4042,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
10,Mikkonen et al.,2023,Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures,Environmental research,225,14-Jan,Australia,AUS,Cattle,16.8,240,0.07,NA,NA,IF,NA,1,NA,10,CONEP,NA,0.2888,NA,ug/mL,1,NA,NA,NA,NA,NA,kg/d,NA,L/d,NA,NA,ug/kg bw
11,Su et al. ,2020,The role of mouse and human peroxiosome proliferator-activated receptor-?? in modulating the hepatic effects perfluorooctane sulfonate in mice ,Toxicology ,465,NA,USA,NAM,mice ,1.955,30,0.065,0.0286,0.0008,IM,N,1,FIX,11,CLANEP,0,1.11E-02,0.001,ug/mL,4,0.0801,0.0112,ug/g,4,0.004,kg/d,0.00715,L/d,0.000025,NA,ug/kg bw/d
11,Su et al. ,2021,The role of mouse and human peroxiosome proliferator-activated receptor-?? in modulating the hepatic effects perfluorooctane sulfonate in mice ,Toxicology ,465,NA,USA,NAM,mice ,1.791,30,0.06,0.0262,0.0007,IM,N,1,FIX,11,CLAEP,7,101,9.14,ug/mL,4,357,16.7,ug/g,4,0.004,kg/d,0.00655,L/d,0.000025,NA,ug/kg bw/d
11,Su et al. ,2021,The role of mouse and human peroxiosome proliferator-activated receptor-?? in modulating the hepatic effects perfluorooctane sulfonate in mice ,Toxicology ,465,NA,USA,NAM,mice ,1.682,30,0.056,0.0246,0.0013,IM,N,2,FIX,11,CLANEP,0,0.0165,0.0028,ug/mL,4,0.0943,0.0286,ug/g,4,0.004,kg/d,0.00615,L/d,0.000025,NA,ug/kg bw/d
11,Su et al. ,2021,The role of mouse and human peroxiosome proliferator-activated receptor-?? in modulating the hepatic effects perfluorooctane sulfonate in mice ,Toxicology ,465,NA,USA,NAM,mice ,1.743,30,0.058,0.0255,0.0007,IM,N,2,FIX,11,CLAEP,7,126.125,7.55,ug/mL,4,365,19,ug/g,4,0.004,kg/d,0.006375,L/d,0.000025,NA,ug/kg bw/d
11,Su et al. ,2021,The role of mouse and human peroxiosome proliferator-activated receptor-?? in modulating the hepatic effects perfluorooctane sulfonate in mice ,Toxicology ,465,NA,USA,NAM,mice ,1.634,30,0.054,0.0239,0.0017,IM,N,3,FIX,11,CLANEP,0,0.014,0.004,ug/mL,6,0.0794,0.0251,ug/g,6,0.004,kg/d,0.005975,L/d,0.000025,NA,ug/kg bw/d
11,Su et al. ,2021,The role of mouse and human peroxiosome proliferator-activated receptor-?? in modulating the hepatic effects perfluorooctane sulfonate in mice ,Toxicology ,465,NA,USA,NAM,mice ,1.654,30,0.055,0.0242,0.0017,IM,N,3,FIX,11,CLAEP,28,113,3.9,ug/mL,6,364,17.35,ug/g,6,0.004,kg/d,0.00605,L/d,0.000025,NA,ug/kg bw/d
11,Su et al. ,2021,The role of mouse and human peroxiosome proliferator-activated receptor-?? in modulating the hepatic effects perfluorooctane sulfonate in mice ,Toxicology ,465,NA,USA,NAM,mice ,1.579,30,0.053,0.0231,0.0022,IM,N,4,FIX,11,CLANEP,0,3.3,2.08,ug/mL,6,15.2,9.5723,ug/g,6,0.004,kg/d,0.005775,L/d,0.000025,NA,ug/kg bw/d
11,Su et al. ,2021,The role of mouse and human peroxiosome proliferator-activated receptor-?? in modulating the hepatic effects perfluorooctane sulfonate in mice ,Toxicology ,465,NA,USA,NAM,mice ,1.606,30,0.054,0.0235,0.001,IM,N,4,FIX,11,CLAEP,28,94,4.08,ug/mL,6,343,56.7273,ug/g,6,0.004,kg/d,0.005875,L/d,0.000025,NA,ug/kg bw/d
11,Su et al. ,2021,The role of mouse and human peroxiosome proliferator-activated receptor-?? in modulating the hepatic effects perfluorooctane sulfonate in mice ,Toxicology ,465,NA,USA,NAM,mice ,1.62,30,0.054,0.0237,0.0007,IM,N,5,FIX,11,CLANEP,0,0.0104,0.0002,ug/mL,6,0.1019,0.0376,ug/g,6,0.004,kg/d,0.005925,L/d,0.000025,NA,ug/kg bw/d
11,Su et al. ,2021,The role of mouse and human peroxiosome proliferator-activated receptor-?? in modulating the hepatic effects perfluorooctane sulfonate in mice ,Toxicology ,465,NA,USA,NAM,mice ,1.62,30,0.054,0.0237,0.0006,IM,N,5,FIX,11,CLAEP,28,108,4,ug/mL,6,341,17.4,ug/g,6,0.004,kg/d,0.005925,L/d,10000,NA,ug/kg bw/d
12,Conley et al. ,2022,Cumulative maternal and neonatal effects of combined exposure to a mixture of perfluorooctanoic acid (PFOA) and perfluorooctane sulfonic acid (PFOS) during pregnancy in the Sprague-Dawley rat,Environment International,170,NA,USA,NAM,rat,2.65,25,0.106,0.3264,0.0123,IF,Y,1,FIX,12,CLANEP,0,0.000025,0.000001,ug/mL,5,0.22,0.1,ug/g,4,0.019584,kg/d,0.039168,L/d,0.000025,NA,ug/kg bw/d
12,Conley et al. ,2022,Cumulative maternal and neonatal effects of combined exposure to a mixture of perfluorooctanoic acid (PFOA) and perfluorooctane sulfonic acid (PFOS) during pregnancy in the Sprague-Dawley rat,Environment International,170,NA,USA,NAM,rat,2.65,25,0.106,0.3059,0.0118,IF,Y,1,FIX,12,CLAEP,14,2.2,0.1,ug/mL,4,12.5,0.7,ug/g,4,0.018354,kg/d,0.036708,L/d,100,NA,ug/kg bw/d
12,Conley et al. ,2022,Cumulative maternal and neonatal effects of combined exposure to a mixture of perfluorooctanoic acid (PFOA) and perfluorooctane sulfonic acid (PFOS) during pregnancy in the Sprague-Dawley rat,Environment International,170,NA,USA,NAM,rat,2.65,25,0.106,0.3124,0.0159,IF,Y,1,FIX,12,CLAEP,14,5.8,0.3,ug/mL,5,33.4,2.2,ug/g,5,0.018744,kg/d,0.037488,L/d,300,NA,ug/kg bw/d
12,Conley et al. ,2022,Cumulative maternal and neonatal effects of combined exposure to a mixture of perfluorooctanoic acid (PFOA) and perfluorooctane sulfonic acid (PFOS) during pregnancy in the Sprague-Dawley rat,Environment International,170,NA,USA,NAM,rat,2.65,25,0.106,0.2996,0.0174,IF,Y,1,FIX,12,CLAEP,14,31.4,2.2,ug/mL,5,84.6,3.3,ug/g,5,0.017976,kg/d,0.035952,L/d,1000,NA,ug/kg bw/d
12,Conley et al. ,2022,Cumulative maternal and neonatal effects of combined exposure to a mixture of perfluorooctanoic acid (PFOA) and perfluorooctane sulfonic acid (PFOS) during pregnancy in the Sprague-Dawley rat,Environment International,170,NA,USA,NAM,rat,2.65,25,0.106,0.2968,0.0192,IF,Y,1,FIX,12,CLAEP,14,68.8,2.4,ug/mL,5,151.4,22.1,ug/g,5,0.017808,kg/d,0.035616,L/d,2000,NA,ug/kg bw/d
12,Conley et al. ,2022,Cumulative maternal and neonatal effects of combined exposure to a mixture of perfluorooctanoic acid (PFOA) and perfluorooctane sulfonic acid (PFOS) during pregnancy in the Sprague-Dawley rat,Environment International,170,NA,USA,NAM,rat,2.65,25,0.106,0.2922,0.0141,IF,Y,1,FIX,12,CLAEP,14,203.3,6.8,ug/mL,5,388.3,52.9,ug/g,5,0.017532,kg/d,0.035064,L/d,5000,NA,ug/kg bw/d
13,Zhang et al. ,2023,Effects of subchronic exposure of perfluorooctane sulfonate on cognitive function in mice and its mechanism ,Environmental Pollution,329,121650,USA,NAM ,mice ,10,30,0.333,0.03,0.002,IM,N,1,FIX,13,CLANEP,15,0.000025,0.000001,ug/mL,15,NA,NA,NA,NA,0.0057,kg/d,0.0075,L/d,0.000025,NA,ug/kg bw/d
13,Zhang et al. ,2023,Effects of subchronic exposure of perfluorooctane sulfonate on cognitive function in mice and its mechanism ,Environmental Pollution,329,121650,USA,NAM ,mice ,10,30,0.333,0.03,0.002,IM,N,1,FIX,13,CLANEP,30,0.000025,0.000001,ug/mL,15,NA,NA,NA,NA,0.0057,kg/d,0.0075,L/d,0.000025,NA,ug/kg bw/d
13,Zhang et al. ,2023,Effects of subchronic exposure of perfluorooctane sulfonate on cognitive function in mice and its mechanism ,Environmental Pollution,329,121650,USA,NAM ,mice ,10,30,0.333,0.03,0.002,IM,N,1,FIX,13,CLANEP,60,0.000025,0.000001,ug/mL,15,NA,NA,NA,NA,0.0057,kg/d,0.0075,L/d,0.000025,NA,ug/kg bw/d
13,Zhang et al. ,2023,Effects of subchronic exposure of perfluorooctane sulfonate on cognitive function in mice and its mechanism ,Environmental Pollution,329,121650,USA,NAM ,mice ,10,30,0.333,0.03,0.002,IM,N,1,FIX,13,CLANEP,90,0.000025,0.000001,ug/mL,15,NA,NA,NA,NA,0.0057,kg/d,0.0075,L/d,0.000025,NA,ug/kg bw/d
13,Zhang et al. ,2023,Effects of subchronic exposure of perfluorooctane sulfonate on cognitive function in mice and its mechanism ,Environmental Pollution,329,121650,USA,NAM ,mice ,10,30,0.333,0.03,0.002,IM,N,1,FIX,13,CLANEP,150,0.000025,0.000001,ug/mL,15,NA,NA,NA,NA,0.0057,kg/d,0.0075,L/d,0.000025,NA,ug/kg bw/d
13,Zhang et al. ,2023,Effects of subchronic exposure of perfluorooctane sulfonate on cognitive function in mice and its mechanism ,Environmental Pollution,329,121650,USA,NAM ,mice ,10,30,0.333,0.03,0.002,IM,N,1,FIX,13,CLANEP,185,0.000025,0.000001,ug/mL,15,NA,NA,NA,NA,0.0057,kg/d,0.0075,L/d,0.000025,NA,ug/kg bw/d
13,Zhang et al. ,2023,Effects of subchronic exposure of perfluorooctane sulfonate on cognitive function in mice and its mechanism ,Environmental Pollution,329,121650,USA,NAM ,mice ,10,30,0.333,0.03,0.002,IM,N,1,FIX,13,CLAEP,15,0.000025,0.000001,ug/mL,15,NA,NA,NA,NA,0.0057,kg/d,0.0075,L/d,200,NA,ug/kg bw/d
13,Zhang et al. ,2023,Effects of subchronic exposure of perfluorooctane sulfonate on cognitive function in mice and its mechanism ,Environmental Pollution,329,121650,USA,NAM ,mice ,10,30,0.333,0.03,0.002,IM,N,1,FIX,13,CLAEP,30,19.78022,0.000001,ug/mL,15,NA,NA,NA,NA,0.0057,kg/d,0.0075,L/d,200,NA,ug/kg bw/d
13,Zhang et al. ,2023,Effects of subchronic exposure of perfluorooctane sulfonate on cognitive function in mice and its mechanism ,Environmental Pollution,329,121650,USA,NAM ,mice ,10,30,0.333,0.03,0.002,IM,N,1,FIX,13,CLAEP,60,32.307692,6.581352834,ug/mL,15,NA,NA,NA,NA,0.0057,kg/d,0.0075,L/d,200,NA,ug/kg bw/d
13,Zhang et al. ,2023,Effects of subchronic exposure of perfluorooctane sulfonate on cognitive function in mice and its mechanism ,Environmental Pollution,329,121650,USA,NAM ,mice ,10,30,0.333,0.03,0.002,IM,N,1,FIX,13,CLAEP,90,30.98901099,4.936014625,ug/mL,15,NA,NA,NA,NA,0.0057,kg/d,0.0075,L/d,200,NA,ug/kg bw/d
13,Zhang et al. ,2023,Effects of subchronic exposure of perfluorooctane sulfonate on cognitive function in mice and its mechanism ,Environmental Pollution,329,121650,USA,NAM ,mice ,10,30,0.333,0.03,0.002,IM,N,1,FIX,13,CLAEP,150,30.3296,3.9488117,ug/mL,15,NA,NA,NA,NA,0.0057,kg/d,0.0075,L/d,200,NA,ug/kg bw/d
