"pub_id","author_s","year","article","journal","volume","pages","country","continent","animal","breed","stage_life_m","lifespan_m","norm_age","bw_mean_kg","bw_sd_kg","sex","lactating","article_id","model","exp_id","treatment","potential_exposure_day","pfos_plasma_mean","pfos_plasma_sd","pfos_plasma_units","pfos_plasma_ns"
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",6,273.6,0.0219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.26,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",6,273.6,0.0219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.28,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",24,273.6,0.087719298245614,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.34,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",24,273.6,0.087719298245614,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.32,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",144,240,0.6,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,1,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",120,240,0.5,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.92,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",168,240,0.7,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.68,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",108,240,0.45,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,1.2,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",120,240,0.5,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,1.1,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",42,273.6,0.153508771929825,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.12,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",48,273.6,0.175438596491228,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.13,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",48,273.6,0.175438596491228,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.085,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",48,273.6,0.175438596491228,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.12,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",48,273.6,0.175438596491228,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.095,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",96,273.6,0.350877192982456,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,5e-04,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",72,273.6,0.263157894736842,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,5e-04,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",6,273.6,0.0219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,5e-04,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",6,273.6,0.0219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,5e-04,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",12,273.6,0.043859649122807,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,5e-04,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",24,240,0.1,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.062,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",60,240,0.25,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.048,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",12,240,0.05,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.12,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",60,240,0.25,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.039,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",60,240,0.25,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.025,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",60,240,0.25,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.054,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",60,240,0.25,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.027,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",60,240,0.25,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.057,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",60,240,0.25,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.041,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Cattle","NA",60,240,0.25,NA,NA,"IF","NA",10,"NA",1,"CAEP",NA,0.08,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.023,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.045,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.011,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.023,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.014,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.029,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",24,273.6,0.087719298245614,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.01,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.016,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.027,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.018,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.048,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.024,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.023,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",36,273.6,0.131578947368421,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.0058,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.024,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.012,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",36,273.6,0.131578947368421,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.0072,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",36,273.6,0.131578947368421,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.0063,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",36,273.6,0.131578947368421,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.0025,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",36,273.6,0.131578947368421,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.0061,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.02,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.0075,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.026,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.016,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.019,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.021,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.017,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.052,NA,"ug/mL",1
10,"Mikkonen et al.",2023,"Spatio-temporal trends in livestock exposure to per- and polyfluoroalkyl substances (PFAS) inform risk assessment and management measures","Environmental research",225,"1-14","Australia","AUS","Sheep","NA",60,273.6,0.219298245614035,NA,NA,"NA","NA",10,"NA",1,"CAEP",NA,0.02,NA,"ug/mL",1
